tipe_dokumen,judul_dokumen,status,nomor_peraturan,jenis_peraturan,tempat_penetapan,tanggal_penetapan,tanggal_pengundangan,sumber,sumber_detail,urusan_pemerintah,bidang_hukum,bahasa,pemrakarsa,penandatangan,peraturan_terkait,dokumen_terkait,hasil_uji_mk,pengarang,subjek,file_url,file_size,link
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 3 TAHUN 1997 TENTANG PENYELENGGARAAN PEMBINAAN KUALITAS ANAK,-,Tidak Ada Lampiran,3,INSTRUKSI PRESIDEN,-,12 Febuari 1997,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,12 Febuari 1997,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1997ip003.pdf,9067,https://jdihn.go.id/search/pusat/detail/840879
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 4 TAHUN 1997 TENTANG PENELITIAN KEKAYAAN YANG SEMESTINYA BISA DIMANFAATKAN OLEH NEGARA,-,Tidak Ada Lampiran,4,INSTRUKSI PRESIDEN,-,15 April 1997,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,15 April 1997,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1997ip004.pdf,4708,https://jdihn.go.id/search/pusat/detail/840880
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 5 TAHUN 1997 TENTANG PROGRAM PENGEMBANGAN TEBU RAKYAT,-,Tidak Ada Lampiran,5,INSTRUKSI PRESIDEN,-,29 Desember 1997,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,29 Desember 1997,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1997ip005.pdf,41396,https://jdihn.go.id/search/pusat/detail/840881
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 1 TAHUN 1998 TENTANG LARANGAN PENGENAAN PUNGUTAN ATAS BARANG-BARANG EKSPOR,-,Tidak Ada Lampiran,1,INSTRUKSI PRESIDEN,-,21 Januari 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,21 Januari 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip001.pdf,5225,https://jdihn.go.id/search/pusat/detail/840882
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 2 TAHUN 1998 TENTANG PERDAGANGAN ANTAR DAERAH TINGKAT I DAN DAERAH TINGKAT II/PULAU,-,Tidak Ada Lampiran,2,INSTRUKSI PRESIDEN,-,21 Januari 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,21 Januari 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip002.pdf,5867,https://jdihn.go.id/search/pusat/detail/840883
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 3 TAHUN 1998 TENTANG PENGHENTIAN BANTUAN KEUANGAN KEPADA PT INDUSTRI PESAWAT TERBANG NUSANTARA (IPTN),-,Tidak Ada Lampiran,3,INSTRUKSI PRESIDEN,-,21 Januari 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,21 Januari 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip003.pdf,4879,https://jdihn.go.id/search/pusat/detail/840884
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 4 TAHUN 1998 TENTANG KOORDINASI PEMBINAAN DAN PENGEMBANGAN PERSUSUAN NASIONAL,-,Tidak Ada Lampiran,4,INSTRUKSI PRESIDEN,-,21 Januari 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,21 Januari 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip004.pdf,107835,https://jdihn.go.id/search/pusat/detail/840885
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 5 TAHUN 1998 TENTANG PENGHENTIAN PELAKSANAAN INSTRUKSI PRESIDEN NOMOR 5 TAHUN 1997 TENTANG PROGRAM PENGEMBANGAN TEBU RAKYAT,-,Tidak Ada Lampiran,5,INSTRUKSI PRESIDEN,-,21 Januari 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,21 Januari 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip005.pdf,5554,https://jdihn.go.id/search/pusat/detail/840886
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 6 TAHUN 1998 TENTANG PENANAMAN MODAL ASING DI BIDANG PERKEBUNAN KELAPA SAWIT,-,Tidak Ada Lampiran,6,INSTRUKSI PRESIDEN,-,21 Januari 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,21 Januari 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip006.pdf,5659,https://jdihn.go.id/search/pusat/detail/840887
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 7 TAHUN 1998 TENTANG PENETAPAN HARGA DASAR GABAH,-,Tidak Ada Lampiran,7,INSTRUKSI PRESIDEN,-,29 Januari 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,29 Januari 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip007.pdf,7012,https://jdihn.go.id/search/pusat/detail/840888
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,"INSTRUKSI PRESIDEN NOMOR 8 TAHUN 1998 TENTANG PROSEDUR PENGUSULAN, PENETAPAN DAN EVALUASI ORGANISASI PEMERINTAHAN",-,Tidak Ada Lampiran,8,INSTRUKSI PRESIDEN,-,27 Maret 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,27 Maret 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip008.pdf,5639,https://jdihn.go.id/search/pusat/detail/840889
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 9 TAHUN 1998 TENTANG PENYELENGGARAAN PENDAYAGUNAAN APARATUR NEGARA,-,Tidak Ada Lampiran,9,INSTRUKSI PRESIDEN,-,31 Maret 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,31 Maret 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip009.pdf,5210,https://jdihn.go.id/search/pusat/detail/840890
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 10 TAHUN 1998 TENTANG JAMBORE NASIONAL ILMU PENGETAHUAN DAN TEKNOLOGI,-,Tidak Ada Lampiran,10,INSTRUKSI PRESIDEN,-,31 Maret 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,31 Maret 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip010.pdf,6921,https://jdihn.go.id/search/pusat/detail/840891
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 11 TAHUN 1998 TENTANG PENYELENGGARAAN PENGAWASAN PEMBANGUNAN,-,Tidak Ada Lampiran,11,INSTRUKSI PRESIDEN,-,01 April 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,01 April 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip011.pdf,3982,https://jdihn.go.id/search/pusat/detail/840892
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 12 TAHUN 1998 TENTANG PENETAPAN DASAR GABAH,-,Tidak Ada Lampiran,12,INSTRUKSI PRESIDEN,-,13 April 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,13 April 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip012.pdf,7144,https://jdihn.go.id/search/pusat/detail/840893
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,"INSTRUKSI PRESIDEN NOMOR 13 TAHUN 1998 TENTANG PROSEDUR PENGUSULAN, PENETAPAN DAN EVALUASI ORGANISASI PEMERINTAHAN",-,Tidak Ada Lampiran,13,INSTRUKSI PRESIDEN,-,13 April 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,13 April 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip013.pdf,5648,https://jdihn.go.id/search/pusat/detail/840894
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 14 TAHUN 1998 TENTANG PENYUSUNAN RANCANGAN UNDANG-UNDANG TENTANG BANK SENTRAL	DAN RANCANGAN UNDANG-UNDANG TENTANG PERUBAHAN ATAS UNDANG-UNDANG TENTANG PERBANKAN,-,Tidak Ada Lampiran,14,INSTRUKSI PRESIDEN,-,22 April 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,22 April 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip014.pdf,6214,https://jdihn.go.id/search/pusat/detail/840895
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 15 TAHUN 1998 TENTANG PENGALIHAN PEMBINAAN TERHADAP PERUSAHAAN PERSEROAN (PERSERO) DAN PERSEROAN TERBATAS YANG SEBAGIAN SAHAMNYA DIMILIKI OLEH NEGARA REPUBLIK INDONESIA KEPADA MENTERI NEGARA PENDAYAGUNAAN BADAN USAHA MILIM NEGARA,-,Tidak Ada Lampiran,15,INSTRUKSI PRESIDEN,-,06 Mei 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,06 Mei 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip015.pdf,24477,https://jdihn.go.id/search/pusat/detail/840896
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 16 TAHUN 1998 TENTANG KOMANDO OPERASI KEWASPADAAN DAN KESELAMATAN NASIONAL (KOPKN),-,Tidak Ada Lampiran,16,INSTRUKSI PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip016.pdf,1760,https://jdihn.go.id/search/pusat/detail/840897
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,"INSTRUKSI PRESIDEN NOMOR 17 TAHUN 1998 TENTANG MENYUSUN ATAU MENYEMPURNAKAN BERBAGAI PERATURAN PERUNDANG-UNDANGAN YANG DIPERLUKAN UNTUK MEMPERCEPAT PELAKSANAAN DAN PERWUJUDAN REFORMASI DI BIDANG POLITIK, HUKUM DAN EKONOMI",-,Tidak Ada Lampiran,17,INSTRUKSI PRESIDEN,-,05 Juni 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,05 Juni 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip017.pdf,5254,https://jdihn.go.id/search/pusat/detail/840898
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 18 TAHUN 1998 TENTANG PENINGKATAN PEMBINAAN DAN PENGEMBANGAN PERKOPERASIAN,-,Tidak Ada Lampiran,18,INSTRUKSI PRESIDEN,-,07 Juli 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,07 Juli 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip018.pdf,7567,https://jdihn.go.id/search/pusat/detail/840899
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 19 TAHUN 1998 TENTANG PENETAPAN HARGA DASAR GABAH,-,Tidak Ada Lampiran,19,INSTRUKSI PRESIDEN,-,10 Juli 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,10 Juli 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip019.pdf,7423,https://jdihn.go.id/search/pusat/detail/840900
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 20 TAHUN 1998 TENTANG PENERTIBAN SUMBER-SUMBER DANA YAYASAN,-,Tidak Ada Lampiran,20,INSTRUKSI PRESIDEN,-,16 Juli 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,16 Juli 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip020.pdf,5813,https://jdihn.go.id/search/pusat/detail/840901
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 21 TAHUN 1998 TENTANG GERAKAN TERPADU PENGENTASAN KEMISKINAN,-,Tidak Ada Lampiran,21,INSTRUKSI PRESIDEN,-,23 Juli 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,23 Juli 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip021.pdf,9681,https://jdihn.go.id/search/pusat/detail/840902
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 22 TAHUN 1998 TENTANG PENGHAPUSAN KEWAJIBAN MEMILIKI REKOMENDASI INSTANSI TEKNIS DALAM PERMOHONAN PERSETUJUAN PENANAMAN MODAL,-,Tidak Ada Lampiran,22,INSTRUKSI PRESIDEN,-,23 Juli 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,23 Juli 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip022.pdf,5718,https://jdihn.go.id/search/pusat/detail/840903
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 23 TAHUN 1998 TENTANG PENGHAPUSAN KETENTUAN KEWAJIBAN MEMILIKI SURAT PERSETUJUAN PRINSIP DALAM PELAKSANAAN REALISASI PENANAMAN MODAL DI DAERAH,-,Tidak Ada Lampiran,23,INSTRUKSI PRESIDEN,-,28 Juli 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,28 Juli 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip023.pdf,5797,https://jdihn.go.id/search/pusat/detail/840904
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 24 TAHUN 1998 TENTANG PEMULIHAN KEWENANGAN MENTERI PERTAMBANGAN DAN ENERGI DALAM PEMBERIAN IJIN USAHA PERTAMBANGAN PASIR LAUT	DI DAERAH LEPAS PANTAI PERAIRAN PULAU BATAM DAN SEKITARNYA,-,Tidak Ada Lampiran,24,INSTRUKSI PRESIDEN,-,01 Agustus 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,01 Agustus 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip024.pdf,5530,https://jdihn.go.id/search/pusat/detail/840905
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 25 TAHUN 1998 TENTANG PENYELENGGARAAN TUGAS DAN FUNGSI LEMBAGA PEMERINTAH NON - DEPARTEMEN,-,Tidak Ada Lampiran,25,INSTRUKSI PRESIDEN,-,31 Agustus 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,31 Agustus 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip025.pdf,9127,https://jdihn.go.id/search/pusat/detail/840906
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 26 TAHUN 1998 TENTANG MENGHENTIKAN PENGGUNAAN ISTILAH PRIBUMI DAN NON PRIBUMI,-,Tidak Ada Lampiran,26,INSTRUKSI PRESIDEN,-,16 September 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,16 September 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip026.pdf,6143,https://jdihn.go.id/search/pusat/detail/840907
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 27 TAHUN 1998 TENTANG PERUBAHAN ATAS INSTRUKSI PRESIDEN NOMOR 25 TAHUN 1998 TENTANG PENYELENGGARAAN TUGAS DAN FUNGSI LEMBAGA PEMERINTAH NON - DEPARTEMEN,-,Tidak Ada Lampiran,27,INSTRUKSI PRESIDEN,-,14 Oktober 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,14 Oktober 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip027.pdf,67248,https://jdihn.go.id/search/pusat/detail/840908
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 28 TAHUN 1998 TENTANG PELAKSANAAN TUGAS SEKRETARIAT WAKIL PRESIDEN,-,Tidak Ada Lampiran,28,INSTRUKSI PRESIDEN,-,20 Oktober 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Oktober 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip028.pdf,27078,https://jdihn.go.id/search/pusat/detail/840909
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 29 TAHUN 1998 TENTANG KOORDINASI TINDAK LANJUT KETETAPAN-KETETAPAN MAJELIS PERMUSYAWARATAN RAKYAT REPUBLIK INDONESIA HASIL SIDANG ISTIMEWA MAJELIS PERMUSYAWARATAN RAKYAT	REPUBLIK INDONESIA TAHUN 1998,-,Tidak Ada Lampiran,29,INSTRUKSI PRESIDEN,-,02 Desember 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,02 Desember 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip029.pdf,9645,https://jdihn.go.id/search/pusat/detail/840910
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,"INSTRUKSI PRESIDEN NOMOR 30 TAHUN 1998 TENTANG PEMBERANTASAN KORUPSI, KOLUSI DAN NEPOTISME",-,Tidak Ada Lampiran,30,INSTRUKSI PRESIDEN,-,02 Desember 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,02 Desember 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip030.pdf,5307,https://jdihn.go.id/search/pusat/detail/840911
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 31 TAHUN 1998 TENTANG PENEGAKAN HUKUM TERHADAP GANGGUAN KEAMANAN DAN KETERTIBAN MASYARAKAT,-,Tidak Ada Lampiran,31,INSTRUKSI PRESIDEN,-,20 Mei 2021,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,20 Mei 2021,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip031.pdf,1760,https://jdihn.go.id/search/pusat/detail/840912
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 32 TAHUN 1998 TENTANG PENETAPAN HARGA DASAR GABAH SERTA HARGA PEMBELIAN GABAH DAN BERAS,-,Tidak Ada Lampiran,32,INSTRUKSI PRESIDEN,-,31 Desember 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,31 Desember 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip032.pdf,9563,https://jdihn.go.id/search/pusat/detail/840913
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 33 TAHUN 1998 TENTANG INDUSTRI-INDUSTRI YANG TERGOLONG STRATEGIS,-,Tidak Ada Lampiran,33,INSTRUKSI PRESIDEN,-,31 Desember 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,31 Desember 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1998ip033.pdf,25702,https://jdihn.go.id/search/pusat/detail/840914
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 1 TAHUN 1999 TENTANG PENGIRIMAN DOKUMEN PERTANGGUNGJAWABAN KEUANGAN	NEGARA KEPADA BADAN PEMERIKSAAN KEUANGAN,-,Tidak Ada Lampiran,1,INSTRUKSI PRESIDEN,-,31 Maret 1999,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,31 Maret 1999,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1999ip001.pdf,130884,https://jdihn.go.id/search/pusat/detail/840915
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 2 TAHUN 1999 TENTANG LANGKAH-LANGKAH KEBIJAKAN DALAM RANGKA PEMISAHAN KEPOLISIAN NEGARA REPUBLIK INDONESIA DARI ANGKATAN BERSENJATA REPUPLIK INDONESIA,-,Tidak Ada Lampiran,2,INSTRUKSI PRESIDEN,-,01 April 1999,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,01 April 1999,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1999ip002.pdf,7028,https://jdihn.go.id/search/pusat/detail/840916
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 3 TAHUN 1999 TENTANG PEMBAHARUAN KEBIJAKSANAAN PENGELOLAAN IRIGASI,-,Tidak Ada Lampiran,3,INSTRUKSI PRESIDEN,-,26 April 1999,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,26 April 1999,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1999ip003.pdf,6974,https://jdihn.go.id/search/pusat/detail/840917
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 4 TAHUN 1999 TENTANG MELAKSANAKAN KETENTUAN KEPUTUSAN PRESIDEN NOMOR 56 TAHUN 1996 TENTANG BUKTI KEWARGANEGARAAN REPUBLIK INDONESIA DAN INSTRUKSI PRESIDEN NOMOR 26 TAHUN 1998,-,Tidak Ada Lampiran,4,INSTRUKSI PRESIDEN,-,05 Mei 1999,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,05 Mei 1999,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1999ip004.pdf,6442,https://jdihn.go.id/search/pusat/detail/840918
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 5 TAHUN 1999 TENTANG LANGKAH-LANGKAH PEMANTAPAN DALAM RANGKA PELAKSANAAN PERSETUJUAN ANTARA REPUBLIK INDONESIA DAN REPUBLIK PORTUGAL MENGENAI MASALAH TIMOR TIMUR,-,Tidak Ada Lampiran,5,INSTRUKSI PRESIDEN,-,24 Mei 1999,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,24 Mei 1999,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1999ip005.pdf,5562,https://jdihn.go.id/search/pusat/detail/840919
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 7 TAHUN 1999 TENTANG AKUNTABILITAS KINERJA INSTANSI PEMERINTAH,-,Tidak Ada Lampiran,7,INSTRUKSI PRESIDEN,-,15 Juli 1999,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,15 Juli 1999,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1999ip007.pdf,512365,https://jdihn.go.id/search/pusat/detail/840920
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 8 TAHUN 1999 TENTANG GERAKAN NASIONAL PENANGGULANGAN MASALAH PANGAN DAN GIZI,-,Tidak Ada Lampiran,8,INSTRUKSI PRESIDEN,-,10 Juli 1999,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,10 Juli 1999,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1999ip008.pdf,9791,https://jdihn.go.id/search/pusat/detail/840921
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 9 TAHUN 1999 TENTANG PENERTIBAN REKENING DEPARTEMEN/LEMBAGA PEMERINTAH NON DEPARTEMEN,-,Tidak Ada Lampiran,9,INSTRUKSI PRESIDEN,-,10 Juli 1998,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,10 Juli 1998,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1999ip009.pdf,6209,https://jdihn.go.id/search/pusat/detail/840922
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 10 TAHUN 1999 TENTANG PEMBERDAYAAN USAHA MENENGAH ,-,Tidak Ada Lampiran,10,INSTRUKSI PRESIDEN,-,11 Agustus 1999,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,11 Agustus 1999,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1999ip010.pdf,12204,https://jdihn.go.id/search/pusat/detail/840923
PERATURAN PERUNDANG-UNDANGAN TINGKAT PUSAT,INSTRUKSI PRESIDEN NOMOR 11 TAHUN 1999 TENTANG PENANGANAN PENGUNGSI PASCA JAJAK PENDAPAT RAKYAT TIMOR TIMUR,-,Tidak Ada Lampiran,11,INSTRUKSI PRESIDEN,-,17 September 1999,JDIH UNIT ESELON 1 KEMENKUMHAM BADAN PEMBINAAN HUKUM NASIONAL,17 September 1999,-,-,-,-,-,-,-,-,-,-,https://jdihn.go.id/files/4/1999ip011.pdf,11318,https://jdihn.go.id/search/pusat/detail/840924
